reviewContent,label,rating
"Thank'si gan, deh sampai dengan selamat, bareng'a bagus semoga awet",positive,5
Ok.. barang sesuai... orisinal.. mudah-mudahan awet,positive,5
Bagus dan cepat banget dtgnya  Barang ringan Pouchnya muat kabel n hd,positive,5
"Penjualnya kasih garansi berapa bulan nih, bisanya Asus 24 bulan tapi ini kok cuman 1 tahun,...jadi ragu mau beli",negative,1
Gan ini baterai tanam enggak?,positive,4
gue kena PHP harbolnas lazada 2 kali. musti pertebal ilmu sabar dan ikhlas....,negative,1
Masih ada enggak ini....,negative,2
"I like this design ,,, sok convenien.",positive,5
"produk bagus dan original, namun pengiriman lama benget kurang lebih 1 bulan, baru sampai",negative,2
Barang sesuai dengan iklannya. Respons penjual cepat. Pengiriman penjual cepat. Pengiriman Lazada cepat. Recommended seller.,positive,5
"Fast respond , bareng diterima dalam keadaan baik , recomended puas pokoknya blanja di lazada !tepuk_tangan!!tepuk_tangan!!tepuk_tangan!",positive,5
"Respon seller cepat, pengiriman by COD Lazada juga jos. HD sudah ditest, bonus melimpah, semoga awet dan bergarabsi 3 tahun. Sukses bos, tks",positive,4
"Mohon infonya pak, kemarin saya terima barangnya, langsung saya tes ke laptop, plug n play. Dari kantor saya coba copy file ke hd, di rumah saya pindahkan ke laptop, 1 file berhasil dipindahkan, setelah itu drive sih hd sudah tidak terbaca lagi.. Ganti laptop dan kmptr masih tidak terbaca.. Kenapa ya? Terima kasih",positive,4
"Paket sudah di terima.. Kemasan rapi..masih segel dus nya.. Cuma,kartu garansi nya tidak ada,tks",positive,5
"barang sudah sampai, pengiriman juga cepat mantap lah",positive,4
"respon sellernya cepat, pengirimannya juga cepat, barang orisinal",positive,5
barang asli...,positive,5
"Mohon bantuannya untuk HD eksternal ini tidak dapat di baca di laptop, macbook maupun pc, saya mohon untuk barang ini dapat di tukarkan yang baru",negative,1
"Pelayanan seller nya TOP! Langsung dikirim, cepat sampai. Barangnya juga lengkap semua dan   berfungsi dengan baik. Thankyou!",positive,5
Sangat memuaskan. Rekomended,positive,5
Okelah semoga awet dan tahan lama hhd nya,positive,4
barang asli....,positive,5
good price and product,positive,5
"waktu diterima enggak ada masalah. setelah pemakaian 1,5 tahun rusak tiba-tiba. padahal enggak pernah kebentur atau jatuh. juga dipasangin hardcase. enggak pernah kerja berat juga, kalau mau menonton atau pakai file juga di copy dulu ke laptop, heran kenapa tiba-tiba rusak",positive,5
Secara packing sangat rapi dan barang yang dikirim di segel. Produk mudah digunakan dan tidak ada masalah saat pengoperasian pertama.,positive,5
barang sampai sesuai estimasi. work wel dan enggak pernah ada masalah selama 6 bulan dipakai. data transfer juga selalu cepat. thank you.,positive,5
"Baru banget sampai eh kebanting gara gara teledor, alhamdulillah enggak apa-apa, asal enggak kebanting sering sering. Hehe",positive,4
"bagus, sesuai pesanan dan original!jempol_ke_atas!!jempol_ke_atas!",positive,5
brgnya sesuai gambar.. pelayanan tokonya juga memuaskan dan welcome,positive,4
"packing bagus, tiba cepat. terima kasih.",positive,5
barang bagus,positive,4
Barang cepat sampai & berfungsi dengan baik Thank you,positive,5
Cepat. Tepat. Sesuai. Bagus. Packing ok. Terima kasih gan,positive,5
pengemasan rapi dan barang bagus namun sayang pengiriman terlambat,positive,4
"Gan, barang telah di terima. thanks.",positive,4
Jelek,negative,1
"Barang sudah diterima dalam kondisi baik, Alhamdulillah sudah keburu sampai barangnya, sebelum saya pulang kampung.. Thank'si bos..",positive,5
"Terimakasih Kak, pesanan sudah saya terima dengan kondisi bagus.",positive,5
"Hardisk nya sesuai dengan keinginan saya, dan kualitas nya bagus, saya puas berbelanja di saller Kenkez ini. Karena ada bonusnya. Thx",positive,5
"Barang sudah diterima, Pesanan sesuai Gambar, Normal  dan pengiriman cepat, yang pasti jangan ragu kalo mau belanja disini karena sudah terbukti sampai, Thanks",positive,5
Sejauh ini tidak ada kendala dalam pemakaian. Transfer rate untuk baca dan tulis cepat. Cuma saat pemakaian terlalu lama panas. Jadi tidak mengurangi kepuasan saya.,positive,5
Barang nya sudah SAMPAI! cepat banget nyampai nya. Pelayanannya juga memuaskan. Recommend banget deh! Mudah mudah barang nya awet banget! Thanks seller!,positive,5
"pengiriman cepat, barang sampai dengan spesifikasi yang baik",positive,5
"Barang bagus, pengiriman cepat, semoga awet..",positive,5
"Barang datang dengan selamat, sesuai dengan iklan, pelayanan cepat, pokoknya oke.",positive,5
Kiriman cepat dari jadwal  barang sesuai dengan yang dijual...terima kasih semoga awet,positive,5
gan...kenapa hard disk yang saya beli rusak ya?,negative,1
"Barang yang saya usulkan untuk di tukar sudah sampai . Terima kasih ,semoga barangnya awet",positive,5
Sampai sekarang sih barang masih berfugsi dengan baik pengiriman juga cepat (saya di jakarta),positive,5
"gan ini barang masih ready stock ?? kalo dari jakarta ke bandung kira"" ongkirnya berapa ya ? dan biasanya sampainya berapa lama ?",negative,3
mungil & mewah,positive,5
diterima sesuai estimasi. ekspektasi terpenuhi.,positive,5
"oke, sesuai.. tapi belum sempat digunakan dan belum tau kapasitas dalam nya..",positive,4
"barang sudah diterima dengan baik, cepat dan sesuai dengan yang dibutuhkan. terima kasih",positive,5
"barang sesuai, pengiriman cepat",positive,5
"barang mantap.,,pengiriman cepat",positive,5
very good. work good.,positive,5
"Pengiriman Sesusai Emitasi , Brang Sesuai Ekspetasi ... Kapasitany 1.81 T sebenarnya bingung 214 gb di gunakan untuk menyimpan apa  ?... sampai besar begitu yang berkurang kapasitasnya .... Selebihnya Ok lah ... cuman minusnya di kurir nya ... agak ceroboh , jtuh pas ngeluar harddisknya dari tempat penyimpanan brngnya ... yang kedua enggak pakai bubble warp ...",positive,5
"mantap, kurirnya doang lama enggak kayak JNE JNE mah dari jakarta - bekasi cuma sehari doang, ini mah lebih dari 2 hari",positive,4
"kecepatan read dan write sangat cepat , software juga sangat mudah digunakan untuk pengguna mac tanpa harus reformat hd , pembelian ini berdasarkan survey konon masalah yang timbul dari pembelian ini hanya 6% , ini sangat rendah dibanding versi terbarunya (yang bertekstur bola golf ) mencapai 11% , walaupun ada garansi resmi 3 tahun , siapa yang mau direpotkan dengan mengurus garansi , penjual sangat responsif , namun proses pengiriman tidak berjalan lancar karena tidak lancarnya sistem lazada dengan pihak ekspedisi , tidak perlu ambil fitur GOJEK karena dengan biaya tambahan pesanan juga  tidak akan sampai pada hari yang sama",positive,5
"cepat sampai dan barang dalam keadaan bagus, cuman saya pesan yang merah malah datang yang silver.  ora popo lah.  terima kasih ya mas,  semoga laris manis",positive,5
"Barang sampai ditangan melebihi perkiraan, isinya komplite, untuk kecepatan transfer data masih rata"" 20mb/si. Semoga awet seperti seagate yang dulu",positive,5
"Barang sampai dengan selamat... lebih cepat dari estimasi nya..... packing rapi.... cuma agak khawatir karena.. enggak di pakai ini.. bubble warp.... tapi ternyata barang nya mulus... sudah di coba dan bekerja dengan baik.. real kapasitas nya 1,81TB .... lumayan... ada juga bonus backup data nya 2TB ... ntaaap lah... TERIMAKASIH Lazada",positive,5
"sudah hampir sebulan pakai HD ini lancar dan transfer filenya cepat Warna sesuai, dapat fre pouch + pengin juga Yang paling saya suka, tampilannya mulus elegan + benar-benar ringan. Jadi enak kalo dibawa2 Tapi sayang yang warna silver kok enggak dapat fre cloud storage :(",positive,4
produk oke dan semoga awet,positive,5
"Thanks lazada cuma 3 hari sudah tiba di biak-papua,  barang ok sesuai deskripsi...",positive,5
barang bagus dan awet,positive,5
"sesuai gambar dan deskripsi, packaging rapi dengan dus bawaannya, berfungsi dengan baik.",positive,5
barang bagus mulus. siplah...,positive,5
"kualitas barang bagus, sesuai dengan specifikasi dalam katalog di Lazada",negative,3
Pembeli sudah dapat diskon sekaligus dapat barang Orginal,positive,5
"Barang deh dicoba, OK Punya... Tks.",positive,5
Bagus sekali,positive,5
PUAS,positive,4
terima kasih gan. Respon seller lumayan cepat. Barangnya bagus dan oke. Warna dan bonus sesuai di gambar. Malah ditambahin fre notes :di yey terima kasih gan.,positive,5
"sudah sampai kakak, sesuai yang dicatumkan recoment deh.. Transfer speed 25mb, punya saya yang lama seagate 1tb transfer speed 40mb, mungkin karena 2tb jadi ada perbedaan transfer speed.. ya intinya toko agan ini recoment (ya)",positive,5
Original & sesuai gambar..thanks  seller!,positive,5
Semoga bermanfaat..aku suka warnanya pink bagus. Packing rapi.,positive,5
Cepat dtgnya .mudah-mudahan awet,positive,5
Bagus sekali!,positive,5
"Asli parah lah ini baru mesen kemarin besok nya langsung sampai asli lah fast banget, recomended seller banget!!",positive,5
Pengiriman lama 2minggu baru datang.mungkin karena rumah ane pelosok....tapi Barang bagus.berfungsi dengan baik..bonus kayak dmpet buat wadah hddnya n pengin n tlsan WD buat apa ya???,positive,4
Pengiriman lumayan cepat  Barang kecil mengira mah besar Barang berfungsi dengan baik Banyak gratisan :)  dan yang paling penting murah,positive,5
salah satu yang terbaik untuk harganya. transfer data cepat karena sudah pakai usb 3.0 tapi bahannya masih pakai plastik yang mungkin kalo jatuh sekali dua kali bakalan retak atau patah,positive,5
"Respon cepat,pengiriman cepat,barang sesuai deskripsi cuma warna saja yang berubah,barang berjalan lancar anti virus  nya juga bagus tapi sayang enggak ful versi.over al memuaskan. Thank'si SELLER,lazada,Dan kredivo MANTAP.",positive,5
"Untuk packing biasa saja tanpa bubblewrap dan kondisi barang diterima baik dan masih bersegel rapat. Untuk fungsi harddisk berjalan baik dan semestinya. Software-software include tidak ada yang error. Untuk warranty setelah saya cek di website benar 3 tahun dimulai bulan 6 tapi saya beli bulan 7. Untuk bonus pouchnya bagus, Kaspersky diganti dengan megnet kulkas logo WD, sayang pengin tidak sesuai gambar hanya pengin warung biasa. Overal oke! recommended untuk yang mau cari harddisk eksternal. Terima kasih Lazada dan Kenkez.",positive,5
"Pengiriman cepat 2 sudah terima, barangnya ok berfungsi dengan baik, cuman antivirus hanya untuk 6 bulan, dan harus download dulu.",positive,4
barang cepat sampai dan sesuai yang diinginkan. mungkin fre kasperskynya habis diganti dengan gantungan WD. terimakasih,positive,4
"Pas sampai, barang dalam kondisi masih tersegel rapi dan baik, packing juga lumayan aman, pas dicoba enggak ada masalah. Cuma bonus antivirusnya meskipun sudah mengikuti per stepnya, tapi kode aktivasinya enggak bisa, ya gpplah. Pouch & pulpennya bagus hehe. Semoga awet! Terima kasih lazada & kenkez :)",positive,5
"Barang bagus, sesuai ekspektasi, rekomend lah..",positive,5
"Barang sudah sampai, cepat dan mantap info2 kalau ada promo lagi ya",positive,5
mantab..awet..ok,positive,5
Wah puas kakak,positive,5
"Barang mantap, harddisk berjalan dengan semestinya, walaupun bonus antivirusnya enggak tau cara ngaktifinnya karena sudah diikutin cara step by stepnya tetap aktifikasi kodenya ekspired, tapi enggak peduli juga sih. Pokoknya thanks buat seller dan lazada.",positive,5
"Kerapihan bungkus: 4/5 (enggak pakai bubble wrap) Kecepatan layanan: 4,5/5 (seller responsif tapi jnenya kurang cepat) Bonus: 5/5 (pouch sangat nguntungin) Harga 5/5 (best price sok far) Keidentikan produk 4,5/5 (saya kira dikirim yang Thailand) Jadi skor dari saya 4,6 hehehe.. RECOMMENDED SELLER",positive,5
sudah 2 tahun masih oke.. thx..,positive,5
sangat bagus,positive,5
"Barang sesuai spek, cepat banget kirimnya..  enggak sampai seminggu sudah sampai saja ini barang,  yang lain 2 minggu baru kelihatan diproses.",positive,5
Baru mesen sudah datang dalam 2 hari padahal di estimasi waktunya bakal datang 5 hari setelah pemesanan  Barang datang dengan kondisi sehat wal afiat tanpa cacat Recommended!,positive,5
Sesuai pesanan,positive,4
"Produk ok, tapi voucher yang tertera pada penawaran sudah expired",negative,1
"HD oke Bonus : pouch, pulpen, kalender, dan antivirus. Terima kasih",positive,5
"Barang bagus, dikemas rapi dan pengiriman cepat.",positive,5
Ini gan nomor pesanannya mohon di cek ya 3121198272,positive,4
barangnya bagus seperti yang di web cuma sayang bonusnya antivirus sudah tidak ada,positive,5
produk bagus. namun pengganti antivirusnya enggak sesuai. yaitu gantungn kulkas,positive,4
Recommended......,positive,5
barang kualitas bagus,positive,5
"Barang sampai sebelum estimasi dari lazada, barang mulus, bekerja dengan semestinya. Semoga awet :)) tapi pouch kok bukan wd asli sama enggak dapat kaspersky (but i dont care). Worth itu!!",positive,5
Cepat sampai cuma 2 hari untuk packaging rampih dan untuk hardisk berjalan sesuai yang di deskripsi  Mantap nih tokonya sukses gan,positive,5
Usb antivirus diganti menjadi gantungan kunci dan lembaran kayak stiker tapi bukan stiker. Intinya top banget lah,positive,4
"Terima kasihbarang sudah diterima semoga baik-baik saja sampai waktu yang lama,heheheh",positive,5
"Barang Original WD , packing rapi , pakai bubble wrap , sudah di pakai ,semoga awet",positive,5
"barangnya sesuai, satu hari langsung sampai :)",positive,5
Barangnya cepat sampai dan kondisinya bagus banget,positive,5
"Barang sesuai dengan pesanan, cepat dan mudah. terimakasih.",positive,5
"Alhamdullilah barang sudah sampai dengan selamat,, overal bagus banget,, Tapi pulpen yang dikasih enggak berfungsi,, padahal beli ini niatnya cuman mau ambil pulpennya..",positive,5
Terima kasih.. Barang yang di kirim sesuai dengan yang ditampilkan. Anti virus juga bisa di aktivasi. HD eksternalnya juga sudah bisa di daftarkan di situs resmi WD.. Siiplah berbelanja dengan sellernya..,positive,4
"Harddisk ini bagus, ringkes banget. Dan berjalan dengan baik tanpa ada kendala. Banyak bonusnya. Yang paling berguna itu covernya pas banget jadi gampang di bawa. Tapi, pengirimannya lama semingguan dan antivirusnya enggak bisa di aktifasi",positive,4
Dear admin kalo kasperskynya dalam bentuk celana dalam atau software biasa?  Apakah kaspersky premium? Atau freeware?,negative,3
"gan barang sudah saya terima bagus, tapi kok pas instal anti virus dan masukan kode aktivasi nya enggak bisa ya, kode aktifasi failed dan incorect bagaimana dong gan? mohon jawabannya",positive,5
Naise,positive,5
bagus,positive,4
Barang mantap,positive,5
Barangnya bagus semoga nanti lebaran bisa menurun harganya,positive,5
Barang bagus tapi anti virusnya kok di ganti stiker......,negative,1
"Cepat, rapi dan Aman.",positive,5
Bagus dan cepat kirimnya,positive,4
"Barang sampai dengan selamat, penjual ramah, packing rapi, barang berfungsi normal, thanks",positive,5
"Butuh 28 jam untuk sampai rumah setelah pembayaran, barang sesuai dengan gambar",positive,5
Barang sampai cepat banget tau saja lagi butuh nih hd buat backup,positive,5
"Hari ini pesan, lusa nya sudah datang! Memuaskan, terimakasih lazada",positive,5
cepat banget sampainya terus anti virusnya juga bisa dipk thanks ya,positive,5
Saya tidak mendapatkan antivirus kaspersky yang dijanjikan ada di dalam paket ini sebagai gantinya saya hanya mendapatkan gantungan kunci yang tidak berguna mengecewakan,negative,1
"thanks gan barangnya sudah terima dengan cepat dan rapi tanpa cacat, pemesannya suka banget atas pesanan ini, maaf telat kirimnya. sukses selalu :)",positive,5
"harddisknya mantap, keren original. terbaik seller!wajah_gembira_dengan_mata_bahagia!",positive,5
mantap....,positive,5
terima kasih Kenkez dan Lazada,positive,5
Barang sesuai dengan pemesanan :) tapi ya itu kode antivirusnya enggak bisa di aktivasi,positive,5
Tepat Waktu Sampai Jelas Barangnya Aman berbelanja disini,positive,5
"Barang sampai dengan lengkap beserta dengan bonusnya, sayang ada kesulitan dalam instal antivirus USB",positive,4
"Barangnya Sudah Mendarat Gan,Dan Lengkap Seperti Yang Tertera.Terima Kasih.",positive,5
"Pada saat barang diterima sangat puas, kondisi mulus pas diicolokin langsung konek sayang kapasitas enggak pas 1TB tapi memang begitulah enggak ada yang sempurna didunia ini :v sejauh ini sangat puas karena estimasi pengiriman beda dengan barang sampai, estimasi masih seminggu lagi eh tiba-tiba kurir pos nya sudah datang saja cuma 4hari good job. Thanks",positive,5
Waktu kode aktivasinya dimasukkan untuk pengaktifan tech titannya malah enggak valid dan dapat email yang memberitahukan kodenya enggak valid,negative,3
Terimakasih semua lancar sesuai pesanan.. HD sudah dicoba dan berfungsi dengan baik semua kelengkapan ada.,positive,5
"TQ gan, ada layanan gojeknya jadinya cepat sampai, kalo boleh saran coba dikasi bubble wrap, biar lebih aman pas pengiriman. Overal....gokillah",positive,5
Barang diterima dengan baik dan terima kasih bonusnya..thanks lazada,positive,5
"Bagus banget, sudah dicoba dan hasilnya fix banget memuaskan,, n enggak lama-lama kirimnya",positive,5
"Antivirusnya kok malah jadi kaya virus, tiap di pakai komputer aku jadi lemot.",negative,3
"barang sesuai dengan perkiraan, cuma bonus yang ada tidak sesuai dengan yang tertera, kagol",positive,4
great price,positive,5
"Barang cepat sampainya dan kondisinya sangat Bagus sekali, sudah dicoba dan keren. Kecepatan pengiriman Baik Sekali!  Untuk antivirus nya sudah dites dan sepertinya berhasil.. semoga awet",positive,5
"Barang sudah sampai sebelum estimasi waktu yang ditentukan, packing rapi, bonusnya lengkap. Fast respon juga, penjualnya siap membantu customer yang terkendala masalah. Pelayanan yang sangat bagus.",positive,5
pesan kemarin malam bsknya sudah sampai. Mantap !!!,positive,5
Pengiriman tepat wakt dan aman. dan lebih baik bayar ditempat semua karena untuk produk yang lain belum sampai padahal sudah bayar duluan. BTW thank'si LAZADA,positive,5
"Pengiriman sesuai dengan estimasi dan barang sudah dicek berjalan dengan normal serta dapat bonus pounch,antivirus sama pena, puas banget pokoknya",positive,5
"pesan deh sekitar bulan lalu... baru ingat buat review. waktu itu pesan hari senin, besok nya hari selasa brng langsung sampai tapi dalam kondisi rusak tidak bisa di pakai. Jadilah menghubungi lazada untuk tanya tanya seputar return & pergantian barang. Rabu saya return barang ke Lazada, sabtu nya sudah dtng brng pengganti. Work 100%, seller nya sigap menanggapi return & pergantian barang",positive,4
Barang sampai tapi ada yang kurang. enggak ada software back up sama usb nya kasperky seperti promonya,negative,3
barang sampai dengan aman dan asli sayang bonusnya sudah enggak bisa dipakai,positive,5
"Cepat sampai, warnanya lucu, barangnya oke",positive,5
"barang aman, bungkus rapi aman, barang bagus",positive,5
Antivirus nya enggak bisa di claim,negative,2
"seller terpercaya , produk ok, pelayanan juga ok..",positive,5
"barang sudah sampai pengiriman cepat ..,, tinggal mau coba",positive,4
Shipping oke. Cepat & rapi. Barang sesuai ekspektasi. Mantab jiwa....,positive,4
Barang sudah diterima dan tidak ada kendala... Tq,positive,5
Bisa windows 7?.,negative,2
"Kemasan rapi , pengiriman cepat, Kasperskynya juga bisa ,cuman masih bingung kalo claim garansi kemana ya ?",positive,4
Kondisi dan kinerja HD WD ini sangat memuaskan walaupun bonus Antivirusnya tidak membantu. Hehe... Thx Seller thx lazada.,positive,5
"Barang bagus, packing bagus, cepat sampai, dan berfungsi dengan baik. Kekurangannya, stl proses pendaftaran untuk antivirusnya selalu failed. sudah diminta menghubungi vendornya, cuma masih belum diurus benar karena libur lebaran.",positive,4
"bareng oke, packing oke.",positive,5
"Barang bagus, kemasan rapi dan pengiriman cepat.",positive,5
"Pengiriman cepat, barang murah meriah dan bergaransi 3thn, desainnya sangat bagus & elegan. Rekomendasi banget deh harddisk ini beda dengan yang lainnya",positive,4
"Barang mendarat dengan baik, pas di coba langsung ready dan untuk pouch nya lumayan lah antivirus useful top banget pokoknya terima kasih banyak atas servis yang diberikan :)",positive,5
cepat,positive,5
goood,positive,5
Seandai nya barang rusak servis garansi lokasi padang ada enggak bos ?,positive,5
"Barang sudah diterima dan bekerja dengan baik, packing rapi, sesuai dengan harapan, pengiriman juga cepat, tapi bonusnya kurang menarik, tapi enggak apalah, puas deh... :di",positive,5
Pengiriman sangat cepat.  Barang datang dengan baik.  Harga bagus sekali.  Saya senang.,positive,5
"Saya memakai HP Spectre dimana tidak ada USB sih, kemudian saya membeli sekaligus 3 series Baseus yang dapat mengconvert dari USB sih ke USB 3.1, masalah timbul karena Hardisk ini tidak compatible sehingga selalu error terditeksi, dimana hanya kadang2 dapat terditeksi. Saya mempunyai 4 WD Passport, 2bh, 1TB dan 1bh,  1.5 TB, semuanya compatible, hanya yang 4 TB susah connectmya, apabila saya memakai computer destop/ notebook lainnya dapat connect dengan mudah, jadi WD tidak masalah, tanya ke WD Service center tidak ada yang menjawab.",negative,3
Saya pesan tanggal 3 Jun dan langsung byr dengan metode kirim expres untuk dikirim tanggal 5 Jun.. Namun sampai tanggal 7 Jun jam 8.30 barang belum saya terima.. Tyt metode kirim expres diganti menjadi regular tanpa ada konfirmasi kepada saya lebih dulu..pada saat bayar bareng saya sudah kena charge biaya kirim expres sdgkan kalo regular fre delivery..saat ditanya antara pihak Lazada dengan supplier saling tunjuk satu dengan yang lain perihal gojek yang tak kunjung datang di tanggal 5 Jun..nah sekarang malah mereka pakai ninja expres..sang ninja expres malam jam 9 tanggal 6 Jun telp saya untuk mau kirim bareng..gila saja alamat kirim ke kantor kagak dicek dulu apa ya jam 9 malam baru mau dikirim siapa yang mau trimain..benar-benar kapok saya cukup sekali ini..,negative,1
Kalau HD-nya memang 4TB?,negative,1
Cepat.,positive,5
Kenapa di laptop Macbook Pro Retina saya enggak bisa dibuka ya?,negative,3
"Sangat puas, barang bagus paketan bagus, kurir ramah. Lain kali mau belanja lagi di sini",negative,3
"Terima kasih. Barang sudah sampai, packing nya rapi. Sesuai dengan harapan",positive,5
"Saya pesan tanggal 10 September, dan hd nya sampai tanggal 16 (Samarinda). Cukup puas.. performa hd mantap dan kondisi masih tersegel.. sayangnya packaging tidak dilengkapi bubble wrap untuk benda yang sensitif terhadap benturan.. saya beli hd yang bonus softcase dan pulpen (Rp 799k).. lumayan harga beda sampai 200rb dibandingkan beli di toko komputer di kota saya.. mudah-mudahan bisa awet sampai tua hehe..",positive,4
"Masa 3 Go Jek sudah kesana tutup terus tokonya, order tanggal 31 Mei 2017 sampai dengan detik ini barang belum terkirim...",negative,1
"sudah sampai dan sudah di coba, barangnya sesuai dan berfungsi dengan baik... bonus hardcase'a juga bagus meskipun agak sedikit kebesaran casenya... thanks",positive,5
kemasan rapi dan aman,positive,5
"Semuanya berfungsi dengan baik, packingnya rapi",positive,5
"Dapat tempat nya lebih besar, tapi berfungsi normal",positive,4
"Packing bagus, pengiriman cepat...cuman hardcase ternyata tidak sesuai dengan gambar produk. Harapan saya dapatnya warna sesuai hard disk dan ukuran lebih besar dikit.",negative,3
mantap sampai tujuan rapi kemasan nya,positive,4
"Saya sudah berkali-kali beli via lazada... Laptop ini adalah barang ""terpuas"" yang pernah saya beli dan pakai... Memang ram nya kecil (hanya 4GB), tapi jika ingin speed menjadi kencang, akalin dengan hardisk SSD... Thanks'",positive,5
Sudah cek barang bagus.. harga murah.. mau beli lagi..,positive,5
"belanja 2017 di ulas sekarang, kasih nilai bagus saja deh !wajah_gembira_dengan_mata_bahagia!",positive,5
"Pengiriman lebih cepat dari astimasi. Semoga awet dan berfungsi dengan semestinya. Tks CX SHOP, Tks LAZADA, saya suka",positive,5
"Produk orisinal.Saya tidak bisa gunakan kecepatan maksimumnya karena laptop saya tidak ada port USB 3.0 :v.Overal,mntp",positive,5
"kualitas bagus, walaupun panas kalo sudah dipakai agak lama, wajar bahan besi. transfer data kerasa lebih cepat kalo di colokin ke port usb yang warna biru",positive,5
Produk sesuai pesanan dan semoga awet,positive,5
Barang bagus dan berfungsi normal. tapi kecepatan tidak sesuai deskripsi. Hanya sampai 60mbps tidak sampai 150mbps,positive,4
"Dari pengalaman saya beli fd Sandisk, kalo darisana nya sudah ada file 'SandiskSecureAcces' didalamnya berarti Original.",positive,5
Pengemasan Produk terbilang standard. Tiba dalam keadaan aman-baik. Pengiriman lumayan cepat. Produk orisinal.,positive,5
"asli punya, bisa dipakai, enggak ragu buat beli lagi",positive,5
bagus  Transfer data cepat meski agak panas,positive,5
"Bagus, lebih mini dari FLASHDISK yang berwarna merah hitam. mudah mudahan kokoh dan tidak mudah pecah.",positive,5
barangnya sesuai penasan saya. terimakasih lazada n sellernya.barangnya bekerja dengan baik enggak ada kendala apa pun. pengirimanya juga cepat,positive,5
Barang sesuai..,positive,5
pengiriman cepat..flashdisk sesuai,positive,5
mantap sesuai deskripsi,positive,5
pesan 1 lagi,positive,5
"pengiriman super cepat, barang belum dicoba, tapi sepertinya ok. packing rapi. recommended seller !wajah_tersenyum_dengan_mata_bahagia!",positive,5
"Produknya bagus, sesuai dengan apa yang di deskripsikan.. packingnya juga bagus.. pengirimannya cepat.. barangnya berfungsi dengan baik..  thanks seller",positive,5
"sampai dengan cepat, packing rapi, sudah saya test pakai aplikasi read mencapai 150 mbak/si write mencapai 20 mbak/si over al bagus kuat seperti besi alumunium.. sudah di colok di usb 3.0 juga..",positive,5
"begitu datang, langsung tes, dicolokin, dan berfungsi. pengiriman lama, mungkin karena pas harbolnas.",positive,4
Produk Asli Sandisk. Berfungsi dengan baik walapun pengiriman mesti menunggu sampai seminggu baru tiba.,positive,5
"SanDisk sudah mendarat, sesuai dengan deskripsi diantar oleh kurir yang ramah. Wlu belum dipakai yakinlah kwalitas pasti baik. Thanks lazada and seller",positive,5
"kualitas barang bagus, kapasitas sesuai deskripsi, pengiriman cepat dan harga lumayan terjangkau. Terima kasih Lazada semoga menjadi yang terbaik dan terdepan shga kita enggak belanja di tempat lain lagi",positive,5
"paket rapi, barang ok",positive,5
"packing rapi, barang sampai dengan aman belum sempat ngetes karena baru sampai beberapa hari lalu, insyaAlloh mah keren lah, wehehe thanks",positive,5
"Barang sesuai dengan keterangan, packing rapi & aman, akan belanja lagi jika ada product yang dibutuhkan, terima kasih",positive,5
terima kasih untuk pelayanan yang diberikan sangat memuaskan dan barangnya oke sesuai dengan expectasi saya.,positive,5
Terima kasih barangnya bagus lumayan.. setelah dicek ternyata cuman 28 GB tapi gamasalah itu sudah cukup buat saya. Sukses selalu..,positive,4
"barang sudah sampai setelah di coba lngsg kebaca enggak kayak produk sebelah sudah mahal enggak kebaca,hadech...",positive,4
"barang sudah diterima. tapi kok panas ya. baru di colokin belum ada 5 menit, fd nya panas. mungkin karena bahannya yang bikin panas",positive,5
"Barang oke, pengiriman cepat, pembayaran cod menambah keamanan belanja online yang saya lakukan, semoga barangnya awet..",positive,4
barang cepat sekali sampai. pesan tanggal 5 tanggal 6 sudah di terima.  barang sesuai!  top pokoknya.  thanks lazada,positive,5
baru unboxing belum dicoba pakai,positive,5
"Barang sesuai pesanan, sudah dicoba & berfungsi dengan baik. Terima Kasih Lazada",positive,5
"FD nya kecil dan cepat read & write nya tapi panas saat beberapa saat dipakai, overal bagus lah.",positive,5
"Sandisk Ultra Flair 32 Gb 150mbps upto 15x faster, dengan stiker hologram Datascript.",positive,5
"Barang sesuai pesanan , lumayan cepat sampai. Tks Lazada !wajah_malaikat!",positive,5
"pengiriman cepat sampai Untuk barangnya bagus sesuai deskripsi, pengiriman data cepat tetapi barangnya cepat panas padahal baru di pakai selama 5 menit saja",negative,3
thax seller n lazada..barang diterima dengan baik,positive,5
"Produk sesuai dengan gambar, barang oke, harga sesuai. Terimakasih CX Shop & Lazada.",positive,5
sudah diterima.. barang bagus.. dan sudah dicoba.. kecepatan transfer benaran di atas 15mb/si..,positive,5
"sok far sok good, pengiriman cepat",positive,5
bareng sesuai pesanan !wajah_tersenyum_dengan_mata_bahagia!,positive,5
"barang orisinal,. bagus. hanya kemasan nya yang mungkin harus dibenahi.. keseluruhan ok lah.. thanks",positive,5
barangnya sasuai dengan gambat,positive,5
sampai dengan cepat. barang ori,positive,5
"barang sesuai. dikemas rapi tapi cuma 28,6gb",positive,5
"mantab barangnya, tapi lamma smpainya",positive,4
barang bagus...kapasitas sesuai deskripsi...,positive,5
Produk Bagus dan Original,positive,5
sesui iklan,positive,5
cepat panas,negative,3
"flashdisknya bagus, tapi baru dipakai sebentar sudah panas banget.",positive,4
barang bagus banget sesuai yang tertulis. dijamin orisinal banget ..,positive,5
barang sangat bagus orisinal packing rapi,positive,5
barang ok orisinal tks sukses selalu,positive,5
"Mantap Banget. barang orisinal, harga murah, pengiriman super cepat",positive,5
